schema_version,manifest,rater_id,rater_item_index,item_id,source,attribute,attribute_name,n_levels,moss_level,moss_label,rater_level,rater_label,fit,flagged,flag_reason,is_quality_check,qc_expect,listens,ms_on_item
a3-audit-1,voiceclap-a3-audit,rater_1,58,A3-204,Majestrino,COGL,Cognitive Load,7,4,"The delivery is fragmented and hesitant, with frequent pauses and false starts that strongly suggest the speaker is deeply preoccupied with internal thought processes.",3,"The speaker's real-time mental processing becomes audibly noticeable, creating an uneven acoustic rhythm as they actively build their sentences block by block. There is a distinct 'searching' quality in the voice, accompanied by minor hesitations that reveal the brain working to organize the logic. The cognitive load is elevated but successfully managed.",fits,0,,0,,1,18432
a3-audit-1,voiceclap-a3-audit,rater_1,59,A3-093,LAION-Got-Talent,VALS,Valence Shift,7,3,The emotional polarity remains absolutely stable and heavily sustained throughout the entire duration of the targeted audio clip.,2,"The emotional arc features a subtle, highly perceptible clouding of the initial positive or perfectly neutral affective baseline. A distinct hint of worry, minor disappointment, or mild unease slowly creeps into the final acoustic phrases, gently pulling the mood slightly downward. The psychological vector leans gently but completely undeniably toward the negative.",fits,0,,0,,1,53486
a3-audit-1,voiceclap-a3-audit,rater_1,60,A3-034,EMOLIA-BAL,AROU,Arousal,7,1,"The arousal level remains low throughout, with no noticeable spikes in energy or intensity, reflecting a state of physical and mental fatigue.",3,"The audio captures the standard, baseline physiological energy level of a fully alert human engaged in a normal conversation. The speaker sounds entirely present, utilizing a healthy, balanced physical force that perfectly matches the conversational context. The autonomic nervous system is active, stable, and completely unexceptional.",fits,0,,0,,1,30231
a3-audit-1,voiceclap-a3-audit,rater_1,61,A3-256,Multilingual-Wild,R_THRT,Throat Resonance,7,2,"The throat resonance is present but not dominant, adding a subtle darkness without overwhelming the clarity of the speech.",1,"The voice exhibits only the absolute faintest, microscopic trace of coloring in the back of the throat, perhaps indicating very mild vocal fatigue. The primary resonance remains highly forward and clear, with the pharyngeal cavity barely influencing the overall acoustic geometry. The subtle darkness is almost entirely negligible.",fits,0,,0,,1,19777
a3-audit-1,voiceclap-a3-audit,rater_1,62,A3-182,Majestrino,CHNK,Chunking,7,3,"The speaker groups words into short, controlled phrases with natural pauses, creating a measured and thoughtful rhythm.",3,"The speech is grouped into natural, medium-length sentence-sized clauses that align perfectly with standard human breath cycles. Pauses occur naturally at grammatical boundaries, creating an easy-to-follow, balanced conversational rhythm. The respiratory management and acoustic spacing feel completely unremarkable and organically structured.",fits,0,,0,,2,131529
a3-audit-1,voiceclap-a3-audit,rater_1,63,A3-268,Multilingual-Wild,S_STRY,Storytelling Style,7,3,"The vocal performance features a rhythmic, suspense-building cadence with deliberate pauses and a warm, engaging tone.",3,"The vocal delivery perfectly embodies the highly engaging, deeply hypnotic 'campfire' storytelling tone, heavily utilizing deeply deliberate, highly pregnant pauses to build massive acoustic suspense. The speaker's voice possesses a highly distinct, deeply rhythmic lilt, gently pulling the listener into the narrative with a highly warm, distinctly theatrical vocal placement. The audio is deeply captivating, highly structured, and beautifully paced.",fits,0,,0,,1,32472
a3-audit-1,voiceclap-a3-audit,rater_1,64,A3-028,EMOLIA-BAL,CHNK,Chunking,7,2,"Phrases are grouped into short, punchy units with brief, natural pauses between them, creating a dynamic rhythm.",3,"The speech is grouped into natural, medium-length sentence-sized clauses that align perfectly with standard human breath cycles. Pauses occur naturally at grammatical boundaries, creating an easy-to-follow, balanced conversational rhythm. The respiratory management and acoustic spacing feel completely unremarkable and organically structured.",partial,0,,0,,2,53979
a3-audit-1,voiceclap-a3-audit,rater_1,65,A3-252,Multilingual-Wild,ARSH,Arousal Shift,7,3,"The speaker's energy level remains stable and consistent, showing no signs of increasing or decreasing arousal.",3,"The autonomic activation level remains entirely static and completely constant, demonstrating exactly zero change in baseline physiological arousal. The exact energy level at the start of the clip is perfectly mirrored at the end, firmly locking the speaker into an unyielding physical state. The biological engine neither revs up nor physically spins down.",fits,0,,0,,1,26986
a3-audit-1,voiceclap-a3-audit,rater_1,66,A3-008,EMOLIA-BAL,ROUG,Roughness,7,2,"The vocal texture is generally smooth, with occasional moments of mild roughness that suggest natural vocal fry.",4,"The acoustic signal is heavily raspy and scratchy, revealing a highly weathered biological apparatus operating with significant internal friction. The vocal folds vibrate with a continuous, grinding noise floor, sounding like a speaker with a mild cold or a long-term smoking habit. This heavy grit is an inescapable, defining feature of the overall sonic footprint.",fits,0,,0,,1,24249
a3-audit-1,voiceclap-a3-audit,rater_1,67,A3-084,LAION-Got-Talent,FOCS,Focus,7,,"The speaker's attention is intensely focused on the listener, creating an intimate, almost invasive presence that feels like a direct, unrelenting psychological confrontation.",4,"The speaker employs clear, highly engaged 'Direct Address,' actively ensuring their acoustic energy firmly lands on the listener. The voice possesses a strong forward projection that metaphorically 'looks' right at the audience, demanding their attention and cognitive participation. The interpersonal connection is tight, highly active, and deeply communicative.",fits,0,,0,,1,21867
a3-audit-1,voiceclap-a3-audit,rater_1,68,A3-018,EMOLIA-BAL,S_CONV,Conversational Style,7,3,"The delivery is a perfectly standard, highly functional two-way conversational flow where the speaker actively and naturally shares the acoustic space.",3,"The audio captures a perfectly standard, highly functional two-way conversational flow where the speaker actively and naturally shares the acoustic space. The delivery features highly subtle, perfectly timed micro-gaps and gentle intonation lifts designed specifically to allow the listener to nod, agree, or interject. The social rhythm is highly balanced, deeply respectful, and effortlessly interactive.",fits,0,,0,,1,31887
a3-audit-1,voiceclap-a3-audit,rater_1,69,A3-135,LAION-Got-Talent,TENS,Tension,7,6,"The voice exhibits extreme muscular tension, with a rigid, constricted quality that distorts the vocal folds and produces a strained, cracking delivery.",1,"The throat and jaw muscles are highly loose and comfortable, producing a deeply warm, physically effortless vocal tone. There is absolutely no noticeable constriction in the biological pipeline, allowing the audio to resonate with a highly pleasing, 'open' acoustic geometry. The speech is physically incredibly easy to produce.",partial,0,,0,,2,120395
a3-audit-1,voiceclap-a3-audit,rater_1,70,A3-271,Multilingual-Wild,BRGT,Brightness,7,4,"The voice has a bright, clear quality with strong high-frequency presence, making sibilants and consonants sharply defined.",2,"High-frequency energy is present but gently attenuated, resulting in a warm, rounded, and earthy acoustic profile. This slight treble suppression creates a pleasingly smooth, vintage sound that lacks modern analytical crispness but is exceptionally easy on the ears. Sibilance is naturally controlled and softly absorbed into the frequency mix.",fits,0,,0,,1,59808
a3-audit-1,voiceclap-a3-audit,rater_1,71,A3-064,EMOLIA-BAL,S_MONO,Monologue Style,7,3,"The vocal style is deeply introspective, with a soft, vulnerable tone that suggests the speaker is sharing private thoughts in a moment of solitude.",3,"The vocal delivery perfectly embodies the highly intimate, completely honest, and deeply unperformative tone of a person quietly reading a highly personal diary entry aloud. The speaker utilizes a highly soft, deeply vulnerable acoustic placement that completely strips away all social masks and formal projection. The audio is incredibly raw, highly private, and completely unconcerned with entertaining an external audience.",fits,0,,0,,1,33353
a3-audit-1,voiceclap-a3-audit,rater_1,72,A3-250,Multilingual-Wild,VOLT,Volatility,7,,"The emotional state is highly unstable, with rapid and violent shifts between extreme affective states, creating a chaotic and disorienting acoustic profile.",6,"The emotional state is completely chaotic and deeply shattered, featuring violent, rapid-fire affective switching that fundamentally destabilizes the entire acoustic signal. The speaker cycles through manic, extreme emotional extremes every few seconds, entirely destroying any sense of a consistent psychological baseline. The audio is a terrifying, highly volatile map of total emotional collapse.",fits,0,,0,,1,31725
a3-audit-1,voiceclap-a3-audit,rater_1,73,A3-150,Majestrino,R_THRT,Throat Resonance,7,2,"The throat resonance is present but not dominant, adding a subtle depth without creating a guttural or swallowed effect.",1,"The voice exhibits only the absolute faintest, microscopic trace of coloring in the back of the throat, perhaps indicating very mild vocal fatigue. The primary resonance remains highly forward and clear, with the pharyngeal cavity barely influencing the overall acoustic geometry. The subtle darkness is almost entirely negligible.",fits,0,,0,,1,40088
